i,j,survey_track,rec_track,rankvalue_a,rankvalue_l,rankvalue
3,9,1pSIQWMFbkJ5XvwgzKfeBv,3bJ2sQrc2PPHkhAOu2Lx3S,1.6665539297925973,2.3677475366157106,2.017150733204154
3,10,1pSIQWMFbkJ5XvwgzKfeBv,1iUcKIj6Bto9W6Ifa13SaY,1.6613555850386328,2.3676955287624084,2.0145255569005207
3,11,1pSIQWMFbkJ5XvwgzKfeBv,3GnPPHzsyJcuIkXNMFg8CV,1.6605314784833625,2.3653911234996814,2.012961300991522
3,12,1pSIQWMFbkJ5XvwgzKfeBv,1SH9WY0eACGHxtrmW3QAn1,1.6602623386349131,2.356093888066097,2.008178113350505
3,13,1pSIQWMFbkJ5XvwgzKfeBv,07KoMN1XZRWx6kmHPwFGxo,1.6594276170727598,2.351958094814701,2.0056928559437304
3,14,1pSIQWMFbkJ5XvwgzKfeBv,6mvUEZjOYQ5QbXlWv9KQ4Y,1.6559858114407158,2.349951246836421,2.0029685291385686
3,15,1pSIQWMFbkJ5XvwgzKfeBv,64Tp4KN5U5rtqrasP5a7FH,1.6514080641867692,2.346073318636795,1.998740691411782
3,16,1pSIQWMFbkJ5XvwgzKfeBv,6RQy8j94xIPJX8IC1QLF8j,1.6401024321368551,2.3455874709617763,1.9928449515493156
3,17,1pSIQWMFbkJ5XvwgzKfeBv,41sjzdjScVwnxnxADElts6,1.6355111941731717,2.345358036193837,1.9904346151835042
3,18,1pSIQWMFbkJ5XvwgzKfeBv,7HPrIdcw3ZbqOVCZnr0zIs,1.6242454207246313,2.3451932190867306,1.984719319905681
3,19,1pSIQWMFbkJ5XvwgzKfeBv,4nym6VwN5oH6YXYwIiNgJA,1.6215216431984347,2.344641217356373,1.9830814302774038
3,20,1pSIQWMFbkJ5XvwgzKfeBv,2G6HrgZpsMhPPv0dS6wYZ8,1.6213580548500983,2.343896892118126,1.9826274734841123
4,1,1UMJ5XcJPmH6ZbIRsCLY5F,6IeoP4qHTVbygPaIGNLNQt,0.6148001597533443,0.8080194169995842,0.7114097883764643
4,2,1UMJ5XcJPmH6ZbIRsCLY5F,1FV0GhHQdhZsWiuBKGMplw,0.5818383552637187,0.8065470279893874,0.6941926916265531
4,3,1UMJ5XcJPmH6ZbIRsCLY5F,3x4bEEBmXEZUtFiTpXAygx,0.5600956427694151,0.8053206642505452,0.6827081535099802
4,4,1UMJ5XcJPmH6ZbIRsCLY5F,14Zkkd1eYP3pcNPwLAZikf,0.5416990140030692,0.8011023954593934,0.6714007047312314
4,5,1UMJ5XcJPmH6ZbIRsCLY5F,75Ec5QN7QaEPWDy6Rd2xE1,0.5237630685848902,0.8004961082530019,0.662129588418946
4,6,1UMJ5XcJPmH6ZbIRsCLY5F,4B208pKDVh0ScvZpAdkH8X,0.5116543236627953,0.7993159576933314,0.6554851406780633
4,7,1UMJ5XcJPmH6ZbIRsCLY5F,6MZSOZ9YGuKilDeGNnqjGy,0.5027012154169023,0.798885613789037,0.6507934146029697
