i,j,survey_track,rec_track,rankvalue_a,rankvalue_l,rankvalue
12,13,5E5MqaS6eOsbaJibl3YeMZ,1wu5Nyfu06lLsl5mSyOo0p,1.4538558543473377,3.2762509886413382,4.763196680147463
12,14,5E5MqaS6eOsbaJibl3YeMZ,6koowTu9pFHPEcZnACLKbK,1.4402328524218937,3.2753084151810263,4.717206781357602
12,15,5E5MqaS6eOsbaJibl3YeMZ,2jVLwzrzKVhcI8UmVonVas,1.4325967091525524,3.2661740166113784,4.679110147717035
12,16,5E5MqaS6eOsbaJibl3YeMZ,4tOmFSoQA9ji8lTxAbbvq1,1.4246725621218783,3.2653811685747898,4.652098955737979
12,17,5E5MqaS6eOsbaJibl3YeMZ,6X1DiQL7uRQwLXlWSWSN2w,1.4095576371348792,3.262827602764898,4.599143566131752
12,18,5E5MqaS6eOsbaJibl3YeMZ,65RAoLmj9ImbRNZHPSJiH0,1.4049180165564763,3.26043341446496,4.580641645764572
12,19,5E5MqaS6eOsbaJibl3YeMZ,3RWbvxdbGwXFaHQOn6mBl1,1.3725010280567074,3.2596937773267847,4.473933060531063
12,20,5E5MqaS6eOsbaJibl3YeMZ,3u5bTqHMM1P34ZkbwzdckV,1.3710097592798052,3.253734091537897,4.4609011935998675
13,1,5uCax9HTNlzGybIStD3vDh,3EDTEI2CNZ3ApCAq45wnkC,3.071020117390568,3.245987493784884,9.96849289421157
13,2,5uCax9HTNlzGybIStD3vDh,2vApTiwyucqeHtHV8y6EAK,2.9925145201174503,3.1904827190046166,9.547565862805119
13,3,5uCax9HTNlzGybIStD3vDh,113wHUmXRiuXq1iK2QDoMq,2.947368120425905,3.185674107830628,9.38935430748623
13,4,5uCax9HTNlzGybIStD3vDh,4BV9SrdzikztIBOi2dVAtL,2.7013369649637653,3.1625547582844513,8.543126072275834
13,5,5uCax9HTNlzGybIStD3vDh,6CGf2aPvKj7497cZ6JMmGT,2.629513252221031,3.1584373762771176,8.305152937230904
13,6,5uCax9HTNlzGybIStD3vDh,3dpVSZnUl5iz4ZJJPtN5km,2.6240197931867133,3.1577167613957693,8.285911283179944
13,7,5uCax9HTNlzGybIStD3vDh,7d3cx47aWj0XbW7mLXXT9u,2.6142876916941096,3.1469335996884853,8.226989776244245
13,8,5uCax9HTNlzGybIStD3vDh,3leWYnzsmyiqNoRePTFvhV,2.6035586955324312,3.143937945612565,8.185426976513961
13,9,5uCax9HTNlzGybIStD3vDh,0DqKMbPXhUIXcgDOVmohiM,2.5779492748763633,3.1405223347208167,8.096107275526553
13,10,5uCax9HTNlzGybIStD3vDh,2GlsXuQV0YOOwPy3XKFIS9,2.5311660923004045,3.13656723788239,7.939172638748243
13,11,5uCax9HTNlzGybIStD3vDh,67gzYAhpsyc0FHluUxvLbl,2.4841010232222427,3.118035770062699,7.7455158468563035
13,12,5uCax9HTNlzGybIStD3vDh,5FPnjikbwlDMULCCCa6ZCJ,2.4819336868966393,3.1170134327166488,7.7362206411687815
13,13,5uCax9HTNlzGybIStD3vDh,0BP2o4rGe7nkQea1JOWMbl,2.4764089211205453,3.1141615292472573,7.711937392838308
13,14,5uCax9HTNlzGybIStD3vDh,2p2xmm9GmHZ31BuI6qNiAl,2.461615170561605,3.1119718715374525,7.660477169337583
13,15,5uCax9HTNlzGybIStD3vDh,482bSlBQGKcWoLavrSxCGW,2.455955725977301,3.1117487632034324,7.6423171927922535
13,16,5uCax9HTNlzGybIStD3vDh,5oAOK7xCJD8hzp9PuxjULL,2.436186670282646,3.1109581969589515,7.578874891237932
13,17,5uCax9HTNlzGybIStD3vDh,3d7pK1CqZaj5xbIGPy85rD,2.4276087752454085,3.108589004800668,7.546437946685494
13,18,5uCax9HTNlzGybIStD3vDh,64H3kZaBMnTErYa4n8UQai,2.402316611379664,3.1036567300023155,7.455966118504851
13,19,5uCax9HTNlzGybIStD3vDh,7GyDcM22nxCJHcQa11fbYk,2.392440393783115,3.093861360532659,7.401878891703118
13,20,5uCax9HTNlzGybIStD3vDh,2wSJEsk3c0E1ZXYRwgNQoR,2.3622257249555183,3.091920621461434,7.303814431536653
14,1,5WLSak7DN3LY1K71oWYuoN,4FMxywpaDTmFPhEYarTFOg,1.656922588872753,2.3784827930067616,3.9409618669780597
14,2,5WLSak7DN3LY1K71oWYuoN,0xun1Olh7EtEef4wIg9l3l,1.4256408573239103,2.3482102676207712,3.347704499107685
14,3,5WLSak7DN3LY1K71oWYuoN,2aay5Exr9xPNdvLztiWl35,1.4121867378709314,2.3265388747109426,3.2855073440079536
14,4,5WLSak7DN3LY1K71oWYuoN,6r5rICHmvC48TC6vY9JEYL,1.356825690515221,2.323778160455756,3.1529619071645714
14,5,5WLSak7DN3LY1K71oWYuoN,0wLeCwA3SG4OGahS8CJNM6,1.3428069824419306,2.320358689276365,3.115793849730109
14,6,5WLSak7DN3LY1K71oWYuoN,7nYw37hFYh1BufGA2HT0Ol,1.2827159053061972,2.319831946495557,2.975685335407286
14,7,5WLSak7DN3LY1K71oWYuoN,14Zkkd1eYP3pcNPwLAZikf,1.2281600881357075,2.3175091769520373,2.846272275020725
14,8,5WLSak7DN3LY1K71oWYuoN,7LQqZ05ph3crG0Tg33fNb9,1.2185928451774894,2.314122736698877,2.8199734098038025
14,9,5WLSak7DN3LY1K71oWYuoN,66vHRB1BRlnhJ4v8e6tpaB,1.214152595059773,2.3093133957346432,2.8038588522375134
14,10,5WLSak7DN3LY1K71oWYuoN,79JXD0Avn3iqfbKBjbHdbR,1.2013277741764423,2.30610705898854,2.7703904601872846
14,11,5WLSak7DN3LY1K71oWYuoN,3GpWADl5hikd23jYTOFqzg,1.1974533360593045,2.300528885503556,2.754775988647027
14,12,5WLSak7DN3LY1K71oWYuoN,0z9SEBuysqrbbMmgHjbgPl,1.1966656942364966,2.298156994547063,2.750125635344122
14,13,5WLSak7DN3LY1K71oWYuoN,211LaT5hzPOKolVtgzwWnq,1.194754429219711,2.298111925898105,2.745679402309401
14,14,5WLSak7DN3LY1K71oWYuoN,0ZxutHFiw5KFv6mNpIbqLf,1.173538375673489,2.297859895621665,2.696626769433102
14,15,5WLSak7DN3LY1K71oWYuoN,1PWnAEQcbwQwK759otUbta,1.1692485102656616,2.2872551132687877,2.674369633787047
14,16,5WLSak7DN3LY1K71oWYuoN,3rkAqA4V0niRSLaDd65rQD,1.139287702976325,2.2856271538527566,2.6039869099732225
14,17,5WLSak7DN3LY1K71oWYuoN,6aJlabqT4DO0hP4e7uFiRU,1.1207839563957864,2.284410793343046,2.5603309669962564
14,18,5WLSak7DN3LY1K71oWYuoN,3gDUdpPr7IxAgS31lEhHxU,1.1089851189826292,2.2811129838700794,2.52972035382998
14,19,5WLSak7DN3LY1K71oWYuoN,0u2lumqwdITUiJFZuygCYL,1.0531552023108084,2.2746920249763782,2.39560373975878
14,20,5WLSak7DN3LY1K71oWYuoN,3iFYuSmn6o6TZXtK8eu2wq,1.0330248520276704,2.2723618718492244,2.347406286420365
15,1,6G7URf5rGe6MvNoiTtNEP7,1LDNoleOzLl8LdHH7L9e5t,1.483254704832508,1.6336734949726914,2.4231538975784113
15,2,6G7URf5rGe6MvNoiTtNEP7,2QXBh408EhthzKXKO8Lbqk,1.4754495867997024,1.6306949737710157,2.4060082252467967
15,3,6G7URf5rGe6MvNoiTtNEP7,5uARhdcnGgFIC2uijiEhXn,1.4654826129618803,1.6242329212424498,2.3802851054810934
15,4,6G7URf5rGe6MvNoiTtNEP7,5x7dU3Eq7vWRNrgCPnpctF,1.4491028596316629,1.6234554049937684,2.352553869860949
15,5,6G7URf5rGe6MvNoiTtNEP7,6QHX9Nk5NOTsxrCb7HaA7D,1.4342862247881034,1.6213177464603932,2.3254337097526325
15,6,6G7URf5rGe6MvNoiTtNEP7,19mR38avjtoRssdk70QlJM,1.41995948606696,1.6210323291262507,2.301800232964038
15,7,6G7URf5rGe6MvNoiTtNEP7,7vrtXD8xPBC2E69eOCrkhj,1.4037937541656482,1.6164797224606968,2.2692041381257466
15,8,6G7URf5rGe6MvNoiTtNEP7,6yXwzAdml0MyRURctW038w,1.40214092495336,1.6162300391496849,2.2661822820307447
15,9,6G7URf5rGe6MvNoiTtNEP7,3xXKwkmkrpZmGpIof83xbE,1.4012602236113638,1.6154044414553312,2.263601988856488
15,10,6G7URf5rGe6MvNoiTtNEP7,4zVqWUET8JgoDHwmWrYP45,1.400002630171113,1.6136730883652195,2.25914656794765
15,11,6G7URf5rGe6MvNoiTtNEP7,4N2yjWLIxZjOXDrCu2VlJe,1.372165789167176,1.6120357090891837,2.2119802509280277
15,12,6G7URf5rGe6MvNoiTtNEP7,6GohV1Vq26R2MwHZBuiTsc,1.371612733214734,1.6111491305647316,2.209872662590434
