Hey Brother,Avicii,124.943,0.777,-4.829,0.537,0.427,0.0279,0.0,42.00000000000001,38.0,20.0,1
Lay Me Down,Avicii,124.979,0.696,-6.911,0.691,0.748,0.00144,10.0,39.5,27.999999999999996,22.5,1
Pure Grinding,Avicii,104.008,0.743,-3.462,0.712,0.361,0.0852,0.0,59.5,38.0,2.5,1
Sunset Jesus,Avicii,104.934,0.788,-3.599,0.61,0.687,0.0278,0.0,52.0,38.0,10.0,1
Talk To Myself,Avicii,122.012,0.799,-4.336,0.722,0.886,0.0102,30.0,32.0,38.0,0.0,2
The Days,Avicii,125.983,0.835,-5.298,0.527,0.654,0.0166,0.0,40.0,30.0,30.0,1
The Nights,Avicii,125.983,0.835,-5.298,0.527,0.654,0.0166,0.0,40.0,30.0,30.0,1
Touch Me,Avicii,109.969,0.539,-4.93,0.705,0.848,0.000888,0.0,59.5,38.0,2.5,1
Trouble,Avicii,115.859,0.799,-3.45,0.689,0.823,0.0323,0.0,52.0,38.0,10.0,1
True Believer,Avicii,120.001,0.561,-2.964,0.762,0.355,0.00281,0.0,52.0,32.99999999999999,15.0,1
Waiting For Love,Avicii,127.999,0.736,-3.863,0.579,0.613,0.31,10.0,49.5,27.999999999999996,12.5,1
You Make Me,Avicii,125.008,0.738,-4.82,0.582,0.525,0.00219,10.0,49.5,38.0,2.5,1
Head Above Water,Avril Lavigne,129.921,0.694,-5.351,0.578,0.268,0.0112,10.0,49.5,38.0,2.5,1
Complicated,Avril Lavigne,77.987,0.776,-5.898,0.585,0.427,0.0572,0.0,22.000000000000004,57.99999999999999,20.0,2
Sk8er Boi,Avril Lavigne,149.937,0.9,-4.417,0.487,0.484,6.79e-05,5.0,25.0,30.0,40.0,3
My Happy Ending,Avril Lavigne,170.229,0.936,-2.407,0.414,0.74,0.00136,0.0,30.0,40.0,30.0,2
Girlfriend,Avril Lavigne,163.983,0.959,-2.433,0.56,0.67,0.000738,5.0,47.0,38.0,10.0,1
I Fell In Love With The Devil,Avril Lavigne,135.906,0.677,-7.165,0.522,0.215,0.0235,0.0,27.500000000000004,30.0,42.5,3
Birdie,Avril Lavigne,156.041,0.824,-3.524,0.548,0.452,0.272,0.0,42.00000000000001,38.0,20.0,1
It Was In Me,Avril Lavigne,145.754,0.644,-5.834,0.462,0.219,0.0135,0.0,10.0,40.0,50.0,3
Wish You Were Here,Avril Lavigne,166.018,0.865,-3.841,0.454,0.34,0.0323,0.0,20.0,40.0,40.0,2
Keep Holding On,Avril Lavigne,161.061,0.786,-2.354,0.274,0.146,0.0374,10.0,30.0,30.0,30.0,1
Love Me Insane,Avril Lavigne,153.818,0.525,-5.733,0.682,0.559,0.0695,0.0,59.5,27.999999999999996,12.5,1
Warrior,Avril Lavigne,142.154,0.626,-4.862,0.46,0.325,0.309,10.0,10.0,40.0,40.0,2
Souvenir,Avril Lavigne,179.754,0.743,-3.88,0.486,0.422,0.407,20.0,20.0,20.0,40.0,3
Bigger Wow,Avril Lavigne,103.011,0.681,-4.846,0.754,0.845,0.068,20.0,32.0,43.0,5.0,2
Goddess,Avril Lavigne,74.071,0.509,-7.309,0.472,0.503,0.312,10.0,10.0,50.0,30.0,2
Crush,Avril Lavigne,107.921,0.725,-5.143,0.53,0.29,0.0856,10.0,47.5,20.0,22.5,1
Smile,Avril Lavigne,105.055,0.848,-3.843,0.634,0.647,0.00237,5.0,32.0,48.0,15.0,2
Rock N Roll,Avril Lavigne,184.126,0.956,-3.34,0.465,0.665,0.00963,0.0,30.0,30.0,40.0,3
Give You What You Like,Avril Lavigne,78.97,0.527,-7.209,0.618,0.386,0.443,5.0,19.5,53.0,22.5,2
Innocence,Avril Lavigne,137.752,0.71,-3.664,0.389,0.34,0.146,10.0,30.0,40.0,20.0,2
Fall To Pieces,Avril Lavigne,178.086,0.9,-2.832,0.432,0.486,0.00248,0.0,30.0,40.0,30.0,2
Fly,Avril Lavigne,124.145,0.597,-6.006,0.598,0.376,0.473,26.666666666666668,30.83333333333333,30.0,12.5,1
Take Me Away,Avril Lavigne,99.101,0.892,-2.489,0.511,0.255,0.00138,5.0,45.0,20.0,30.0,1
Everybody Hurts,Avril Lavigne,101.52,0.748,-3.973,0.454,0.358,0.00696,10.0,20.0,30.0,40.0,3
Hot,Avril Lavigne,144.953,0.938,-3.806,0.6,0.469,0.0173,5.0,37.0,48.0,10.0,2
Remember When,Avril Lavigne,148.07,0.528,-6.111,0.428,0.165,0.0275,0.0,6.666666666666667,53.333333333333336,40.0,2
Together,Avril Lavigne,82.386,0.861,-2.91,0.435,0.301,0.000346,0.0,30.0,40.0,30.0,2
Slipped Away,Avril Lavigne,160.761,0.621,-4.237,0.449,0.103,0.00274,10.0,20.0,40.0,30.0,2
Losing Grip,Avril Lavigne,158.368,0.888,-4.667,0.534,0.582,0.00128,5.0,37.0,38.0,20.0,2
Runaway,Avril Lavigne,134.975,0.936,-2.069,0.567,0.678,7.21e-05,5.0,47.0,38.0,10.0,1
The Best Damn Thing,Avril Lavigne,165.026,0.943,-2.492,0.555,0.882,0.00187,5.0,47.0,38.0,10.0,1
Tomorrow,Avril Lavigne,136.012,0.793,-7.184,0.632,0.609,0.00853,5.0,22.000000000000004,43.0,30.0,2
Anything but Ordinary,Avril Lavigne,123.004,0.671,-5.553,0.652,0.635,0.0374,6.666666666666667,49.5,41.33333333333333,2.5,1
Hush Hush,Avril Lavigne,147.95,0.785,-6.73,0.494,0.192,0.173,0.0,10.0,30.0,60.0,3
Darlin,Avril Lavigne,179.308,0.581,-4.81,0.369,0.402,0.209,20.0,16.666666666666664,43.33333333333333,20.0,2
Black Star,Avril Lavigne,127.894,0.33,-8.777,0.538,0.201,0.609,50.0,17.5,0.0,32.5,0
Unwanted,Avril Lavigne,162.074,0.837,-5.324,0.475,0.622,0.000171,0.0,20.0,40.0,40.0,2
Mobile,Avril Lavigne,100.412,0.726,-6.011,0.593,0.634,0.00116,10.0,19.5,48.0,22.5,2
Falling Fast,Avril Lavigne,174.185,0.434,-8.927,0.497,0.416,0.487,10.0,10.0,70.0,10.0,2
I Will Be,Avril Lavigne,74.955,0.67,-3.48,0.402,0.143,0.0436,20.0,30.0,30.0,20.0,1
Not Enough,Avril Lavigne,136.016,0.881,-4.199,0.52,0.239,0.00487,5.0,35.0,30.0,30.0,1
I Always Get What I Want,Avril Lavigne,90.767,0.914,-2.707,0.61,0.784,0.00417,5.0,47.0,38.0,10.0,1
No Place,Backstreet Boys,91.995,0.533,-5.439,0.716,0.502,0.147,0.0,59.5,27.999999999999996,12.5,1
Shape of My Heart,Backstreet Boys,96.102,0.786,-4.353,0.575,0.518,0.252,0.0,32.0,48.0,20.0,2
Breathe,Backstreet Boys,81.906,0.363,-5.738,0.241,0.33,0.567,23.333333333333332,10.0,31.666666666666664,35.0,3
I Want It That Way,Backstreet Boys,99.031,0.702,-5.642,0.689,0.484,0.216,0.0,39.5,38.0,22.5,1
As Long as You Love Me,Backstreet Boys,98.12,0.801,-4.892,0.804,0.826,0.275,10.0,22.000000000000004,43.0,25.0,2
New Love,Backstreet Boys,119.974,0.54,-6.814,0.838,0.717,0.0077,20.0,42.00000000000001,18.0,20.0,1
Larger Than Life,Backstreet Boys,108.037,0.973,-2.994,0.661,0.75,0.11,5.0,47.0,38.0,10.0,1
Show Me the Meaning of Being Lonely,Backstreet Boys,167.998,0.625,-5.088,0.63,0.683,0.231,10.0,39.5,38.0,12.5,1
Chances,Backstreet Boys,109.835,0.755,-6.255,0.551,0.296,0.0178,10.0,29.500000000000004,27.999999999999996,32.5,3
Incomplete,Backstreet Boys,133.631,0.589,-4.834,0.437,0.165,0.231,26.0,13.999999999999998,40.0,20.0,2
Nobody Else,Backstreet Boys,131.972,0.738,-5.051,0.671,0.43,0.338,5.0,39.5,43.0,12.5,2
The Call,Backstreet Boys,104.196,0.874,-3.318,0.696,0.747,0.117,5.0,42.00000000000001,38.0,15.0,1
Drowning,Backstreet Boys,141.942,0.782,-5.968,0.568,0.481,0.0799,0.0,22.000000000000004,57.99999999999999,20.0,2
The One,Backstreet Boys,110.031,0.934,-4.227,0.663,0.621,0.0646,5.0,37.0,48.0,10.0,2
Passionate,Backstreet Boys,100.99,0.644,-5.593,0.778,0.873,0.0113,10.0,42.00000000000001,32.99999999999999,15.0,1
The Way It Was,Backstreet Boys,80.502,0.618,-4.584,0.609,0.544,0.178,10.0,39.5,38.0,12.5,1
Just Like You Like It,Backstreet Boys,78.993,0.475,-5.461,0.642,0.56,0.0416,23.166666666666664,39.5,27.333333333333332,10.0,1
Is It Just Me,Backstreet Boys,125.675,0.539,-6.267,0.512,0.58,0.0827,0.0,27.500000000000004,20.0,52.5,3
Chateau,Backstreet Boys,77.978,0.512,-3.595,0.682,0.509,0.264,0.0,69.5,27.999999999999996,2.5,1
Inconsolable,Backstreet Boys,160.031,0.754,-3.899,0.4,0.231,0.0186,10.0,20.0,50.0,20.0,2
Just Want You to Know,Backstreet Boys,106.0,0.555,-3.506,0.709,0.638,0.000269,0.0,69.5,27.999999999999996,2.5,1
All I Have to Give,Backstreet Boys,96.021,0.553,-7.84,0.73,0.358,0.0357,30.0,32.0,13.0,25.0,1
Crawling Back to You,Backstreet Boys,141.959,0.759,-4.124,0.503,0.257,0.0273,10.0,30.0,30.0,30.0,1
OK,Backstreet Boys,127.822,0.5,-6.155,0.789,0.629,0.431,2.5,32.0,43.0,22.5,2
More Than That,Backstreet Boys,80.061,0.729,-6.705,0.58,0.483,0.0102,10.0,29.500000000000004,38.0,22.5,2
Get Another Boyfriend,Backstreet Boys,96.112,0.75,-5.034,0.738,0.801,0.0323,10.0,42.00000000000001,32.99999999999999,15.0,1
In a World Like This,Backstreet Boys,125.048,0.858,-3.982,0.605,0.555,0.00688,5.0,32.0,48.0,15.0,2
This Is Us,Backstreet Boys,134.08,0.675,-6.696,0.595,0.411,0.0879,0.0,19.5,48.0,32.5,2
I Still...,Backstreet Boys,102.984,0.758,-3.626,0.541,0.181,0.00126,10.0,59.5,18.0,12.5,1
"""Dont Wanna Lose You Now""",Backstreet Boys,93.0,0.548,-8.433,0.661,0.537,0.365,11.666666666666666,19.5,63.0,5.833333333333333,2
