I Drove All Night,Celine Dion,134.994,0.912,-4.198,0.566,0.644,0.00051,5.0,37.0,48.0,10.0,2
I Love You,Celine Dion,176.954,0.495,-7.905,0.435,0.255,0.434,33.33333333333333,1.6666666666666667,21.666666666666664,43.33333333333333,3
I Love You Goodbye,Celine Dion,126.234,0.278,-12.766,0.374,0.153,0.609,36.666666666666664,0.0,45.0,18.333333333333332,2
I Surrender,Celine Dion,114.015,0.522,-6.281,0.591,0.149,0.552,30.0,27.500000000000004,20.0,22.5,0
If You Asked Me To,Celine Dion,172.382,0.437,-10.587,0.46,0.227,0.128,25.0,0.0,55.00000000000001,20.0,2
"""Im Alive""",Celine Dion,101.991,0.64,-5.087,0.691,0.452,0.0247,0.0,59.5,38.0,2.5,1
Incredible,Celine Dion,82.048,0.653,-5.099,0.533,0.302,0.441,20.0,27.500000000000004,20.0,32.5,3
"""Its All Coming Back to Me Now""",Celine Dion,87.84,0.503,-8.191,0.393,0.285,0.716,41.666666666666664,10.0,30.0,18.333333333333332,0
Loved Me Back to Life,Celine Dion,146.197,0.673,-5.743,0.488,0.479,0.128,0.0,30.0,20.0,50.0,3
On ne change pas,Celine Dion,95.001,0.481,-10.623,0.677,0.498,0.46,12.5,37.5,18.0,32.0,1
Recovering,Celine Dion,135.659,0.159,-9.31,0.475,0.334,0.911,26.666666666666668,10.0,30.0,33.33333333333333,3
Somebody Loves Somebody,Celine Dion,104.96,0.845,-5.013,0.644,0.387,0.0323,0.0,42.00000000000001,48.0,10.0,2
Taking Chances,Celine Dion,176.3,0.536,-5.641,0.275,0.243,0.0199,0.0,26.666666666666668,43.33333333333333,30.0,2
"""Thats the Way It Is""",Celine Dion,93.04,0.886,-5.424,0.634,0.577,0.154,5.0,37.0,48.0,10.0,2
The Power of Love,Celine Dion,140.054,0.519,-9.072,0.546,0.247,0.36,10.0,49.5,18.0,22.5,1
The Prayer,Celine Dion,82.388,0.321,-8.513,0.234,0.0504,0.82,18.333333333333332,10.0,41.66666666666667,30.0,2
The Show Must Go On,Celine Dion,85.021,0.535,-8.181,0.501,0.283,0.379,20.0,20.0,20.0,40.0,3
Think Twice,Celine Dion,134.346,0.397,-10.463,0.547,0.277,0.387,20.0,25.5,32.0,22.5,2
When I Need You,Celine Dion,76.843,0.368,-10.353,0.258,0.161,0.396,8.333333333333332,0.0,71.66666666666667,20.0,2
Patient,Charlie Puth,168.034,0.604,-6.266,0.675,0.456,0.752,17.5,46.666666666666664,23.333333333333332,12.5,1
Attention,Charlie Puth,100.066,0.613,-4.586,0.775,0.797,0.109,20.0,32.0,43.0,5.0,2
Dangerously,Charlie Puth,112.291,0.517,-8.379,0.696,0.23,0.364,16.666666666666664,34.5,32.99999999999999,15.833333333333332,1
LA Girls,Charlie Puth,99.992,0.642,-5.03,0.869,0.917,0.359,15.0,22.000000000000004,32.99999999999999,30.0,2
Some Type Of Love,Charlie Puth,90.491,0.589,-6.051,0.706,0.399,0.353,5.0,29.500000000000004,53.0,12.5,2
Slow It Down,Charlie Puth,115.024,0.754,-3.392,0.733,0.849,0.264,0.0,42.00000000000001,43.0,15.0,2
Through It All,Charlie Puth,119.113,0.383,-8.54,0.562,0.225,0.762,26.0,20.0,10.0,44.00000000000001,3
One Call Away,Charlie Puth,91.024,0.613,-5.353,0.667,0.47,0.403,25.0,29.500000000000004,32.99999999999999,12.5,2
Empty Cups,Charlie Puth,100.035,0.555,-6.361,0.77,0.776,0.224,10.0,42.00000000000001,32.99999999999999,15.0,1
Does It Feel,Charlie Puth,98.995,0.86,-4.6,0.61,0.549,0.177,5.0,22.000000000000004,48.0,25.0,2
BOY,Charlie Puth,93.009,0.77,-6.24,0.725,0.647,0.149,40.0,22.000000000000004,27.999999999999996,10.0,0
River,Charlie Puth,100.034,0.329,-6.962,0.775,0.252,0.838,33.33333333333333,20.0,16.0,30.666666666666664,0
"""I Wont Tell A Soul""",Charlie Puth,77.198,0.445,-6.972,0.439,0.163,0.692,31.666666666666664,10.0,35.0,23.333333333333332,2
Somebody Told Me,Charlie Puth,168.501,0.839,-4.944,0.592,0.457,0.101,0.0,32.0,48.0,20.0,2
Suffer,Charlie Puth,175.938,0.443,-7.323,0.58,0.576,0.75,30.0,10.0,30.0,30.0,0
Left Right Left,Charlie Puth,99.952,0.712,-3.634,0.698,0.486,0.21,0.0,39.5,48.0,12.5,2
My Gospel,Charlie Puth,112.039,0.654,-7.126,0.7,0.494,0.27,10.0,39.5,38.0,12.5,1
Losing My Mind,Charlie Puth,100.042,0.501,-10.997,0.705,0.16,0.759,40.0,20.0,26.0,13.999999999999998,0
"""Then Theres You""",Charlie Puth,97.911,0.714,-8.688,0.581,0.302,0.0619,10.0,39.5,27.999999999999996,22.5,1
Up All Night,Charlie Puth,81.892,0.648,-4.957,0.647,0.474,0.551,40.0,27.500000000000004,20.0,12.5,0
Over You,Daughtry,156.063,0.922,-2.602,0.423,0.567,0.017,0.0,30.0,40.0,30.0,2
As You Are,Daughtry,144.729,0.608,-6.449,0.527,0.228,0.0534,0.0,27.500000000000004,10.0,62.5,3
September,Daughtry,149.873,0.703,-5.52,0.43,0.328,0.0465,0.0,24.0,55.99999999999999,20.0,2
Life After You,Daughtry,51.316,0.764,-3.45,0.434,0.309,0.0534,0.0,30.0,40.0,30.0,2
"""Its Not Over""",Daughtry,145.946,0.92,-3.243,0.426,0.296,0.0559,0.0,30.0,40.0,30.0,2
Home,Daughtry,143.981,0.85,-3.888,0.442,0.338,0.002,0.0,20.0,50.0,30.0,2
Feels Like Tonight,Daughtry,130.984,0.907,-3.166,0.483,0.352,0.000822,5.0,35.0,20.0,40.0,3
Death of Me,Daughtry,100.942,0.683,-5.379,0.635,0.407,0.0412,10.0,49.5,38.0,2.5,1
Battleships,Daughtry,81.848,0.746,-4.951,0.49,0.331,0.0121,10.0,30.0,20.0,40.0,3
White Flag,Daughtry,125.908,0.621,-6.83,0.544,0.225,0.0111,0.0,29.500000000000004,27.999999999999996,42.5,3
Just Found Heaven,Daughtry,155.89,0.757,-5.843,0.395,0.317,0.0766,10.0,10.0,60.0,20.0,2
Backbone,Daughtry,80.52,0.857,-3.681,0.487,0.604,0.042,5.0,30.0,20.0,45.0,3
Wild Heart,Daughtry,88.009,0.714,-5.561,0.571,0.479,0.00262,0.0,49.5,48.0,2.5,1
"""Ill Fight""",Daughtry,155.033,0.772,-4.444,0.588,0.729,0.00562,0.0,42.00000000000001,48.0,10.0,2
No Surprise,Daughtry,96.029,0.779,-3.81,0.481,0.142,0.00853,0.0,30.0,30.0,40.0,3
Crawling Back To You,Daughtry,151.036,0.9,-3.428,0.426,0.161,0.00667,0.0,30.0,40.0,30.0,2
Deep End,Daughtry,91.976,0.819,-5.177,0.514,0.128,0.065,0.0,40.0,30.0,30.0,1
What About Now,Daughtry,161.972,0.834,-2.826,0.363,0.275,0.0629,0.0,30.0,40.0,30.0,2
Start of Something Good,Daughtry,157.838,0.668,-4.306,0.438,0.435,0.0101,20.0,20.0,40.0,20.0,2
Bad Habits,Daughtry,98.031,0.913,-5.062,0.63,0.505,0.00433,5.0,37.0,48.0,10.0,2
Call Your Name,Daughtry,141.717,0.572,-5.117,0.442,0.412,0.221,10.0,16.666666666666664,53.333333333333336,20.0,2
Torches,Daughtry,102.971,0.796,-5.853,0.594,0.423,0.0398,0.0,22.000000000000004,57.99999999999999,20.0,2
Baptized,Daughtry,123.029,0.863,-6.437,0.61,0.64,0.00182,10.0,12.0,43.0,35.0,2
18 Years,Daughtry,112.99,0.729,-6.21,0.592,0.234,0.00381,10.0,19.5,38.0,32.5,2
Back In Time,Daughtry,88.97,0.761,-4.756,0.648,0.503,0.0424,0.0,42.00000000000001,48.0,10.0,2
Stuff of Legends,Daughtry,103.302,0.819,-4.024,0.551,0.575,0.0264,0.0,42.00000000000001,48.0,10.0,2
Everything But Me,Daughtry,150.032,0.798,-5.177,0.522,0.315,0.0989,0.0,40.0,30.0,30.0,1
Learn My Lesson,Daughtry,128.068,0.802,-4.228,0.484,0.424,0.00111,0.0,30.0,30.0,40.0,3
Gone Too Soon,Daughtry,95.985,0.613,-6.954,0.513,0.281,0.186,0.0,27.500000000000004,10.0,62.5,3
