Shallow,Lady Gaga,95.799,0.385,-6.362,0.572,0.323,0.371,6.0,19.5,38.0,36.5,2
The Cure,Lady Gaga,100.002,0.506,-4.863,0.697,0.516,0.0792,2.5,59.5,27.999999999999996,10.0,1
13 Beaches,Lana Del Rey,144.204,0.389,-9.132,0.333,0.25,0.539,26.666666666666668,10.0,35.0,28.333333333333332,2
American,Lana Del Rey,143.983,0.585,-6.518,0.397,0.18,0.535,33.33333333333333,1.6666666666666667,16.666666666666664,48.33333333333333,3
Art Deco,Lana Del Rey,148.345,0.464,-11.112,0.282,0.0596,0.544,48.33333333333334,0.0,41.66666666666667,10.0,0
Black Beauty,Lana Del Rey,119.898,0.529,-7.595,0.32,0.103,0.27,0.0,10.0,63.33333333333333,26.666666666666668,2
Blue Jeans,Lana Del Rey,117.963,0.837,-4.405,0.558,0.488,0.418,10.0,32.0,38.0,20.0,2
Born To Die,Lana Del Rey,86.02,0.626,-6.639,0.428,0.379,0.222,16.0,4.0,30.0,50.0,3
Brooklyn Baby,Lana Del Rey,107.747,0.664,-6.698,0.404,0.0949,0.542,34.333333333333336,15.666666666666668,6.666666666666667,43.33333333333333,3
Carmen,Lana Del Rey,100.024,0.427,-9.57,0.524,0.0379,0.098,35.0,17.5,25.0,22.5,0
Cherry,Lana Del Rey,94.261,0.534,-9.493,0.449,0.342,0.048,0.0,0.0,40.0,60.0,3
Cruel World,Lana Del Rey,122.164,0.507,-6.368,0.33,0.177,0.274,20.0,10.0,55.00000000000001,15.0,2
Dark Paradise,Lana Del Rey,119.994,0.653,-8.309,0.6,0.43,0.0953,10.0,29.500000000000004,8.0,52.5,3
Diet Mountain Dew,Lana Del Rey,88.013,0.696,-5.921,0.595,0.533,0.276,0.0,19.5,57.99999999999999,22.5,2
Freak,Lana Del Rey,93.984,0.43,-10.014,0.287,0.109,0.269,18.333333333333332,0.0,61.66666666666667,20.0,2
Get Free,Lana Del Rey,203.944,0.472,-10.45,0.205,0.0392,0.498,18.333333333333332,8.0,56.666666666666664,17.0,2
God Knows I Tried,Lana Del Rey,81.017,0.428,-8.292,0.398,0.111,0.846,36.666666666666664,10.0,45.0,8.333333333333332,2
High By The Beach,Lana Del Rey,131.988,0.486,-11.067,0.536,0.0968,0.244,15.833333333333332,42.00000000000001,18.0,24.166666666666664,1
Honeymoon,Lana Del Rey,74.847,0.269,-13.265,0.169,0.173,0.953,18.333333333333332,0.0,46.666666666666664,35.0,2
I Can Fly,Lana Del Rey,81.222,0.484,-8.75,0.214,0.202,0.516,28.333333333333332,8.0,46.666666666666664,17.0,2
In My Feelings,Lana Del Rey,89.933,0.674,-6.351,0.54,0.309,0.0553,0.0,29.500000000000004,38.0,32.5,2
Love,Lana Del Rey,98.994,0.366,-10.943,0.527,0.234,0.487,20.0,27.500000000000004,30.0,22.5,2
Lucky Ones,Lana Del Rey,134.923,0.416,-7.149,0.375,0.271,0.778,21.666666666666664,10.0,45.0,23.333333333333332,2
Mariners Apartment Complex,Lana Del Rey,76.012,0.284,-11.487,0.528,0.172,0.795,30.0,30.0,20.0,20.0,0
Million Dollar Man,Lana Del Rey,65.627,0.589,-5.991,0.382,0.511,0.484,33.33333333333333,5.0,36.666666666666664,25.0,2
Money Power Glory,Lana Del Rey,136.762,0.525,-6.829,0.349,0.288,0.583,31.666666666666664,0.0,40.0,28.333333333333332,2
Off To The Races,Lana Del Rey,160.125,0.721,-5.562,0.399,0.113,0.0621,10.0,20.0,50.0,20.0,2
Old Money,Lana Del Rey,108.115,0.168,-12.476,0.312,0.154,0.888,13.333333333333334,0.0,61.66666666666667,25.0,2
Pretty When You Cry,Lana Del Rey,109.436,0.547,-6.548,0.509,0.197,0.399,0.0,17.5,40.0,42.5,3
Radio,Lana Del Rey,126.007,0.811,-5.734,0.564,0.114,0.0153,0.0,42.00000000000001,48.0,10.0,2
Religion,Lana Del Rey,135.689,0.459,-9.977,0.416,0.175,0.813,46.666666666666664,10.0,35.0,8.333333333333332,0
Ride,Lana Del Rey,93.763,0.686,-5.52,0.373,0.189,0.128,0.0,24.0,55.99999999999999,20.0,2
Sad Girl,Lana Del Rey,119.479,0.587,-8.346,0.345,0.258,0.539,38.33333333333333,1.6666666666666667,26.666666666666668,33.33333333333333,0
Salvatore,Lana Del Rey,117.68,0.311,-9.647,0.304,0.115,0.675,3.3333333333333335,10.0,51.66666666666667,35.0,2
Shades Of Cool,Lana Del Rey,137.918,0.482,-6.863,0.262,0.0878,0.554,33.333333333333336,8.0,41.66666666666667,17.0,2
Summertime Sadness,Lana Del Rey,111.968,0.654,-6.826,0.565,0.235,0.0542,0.0,29.500000000000004,27.999999999999996,42.5,3
Swan Song,Lana Del Rey,81.765,0.361,-11.567,0.34,0.0392,0.636,36.666666666666664,0.0,45.0,18.333333333333332,2
Terrence Loves You,Lana Del Rey,102.031,0.25,-10.088,0.296,0.0898,0.975,13.333333333333334,10.0,51.66666666666667,25.0,2
The Blackest Day,Lana Del Rey,107.752,0.522,-8.007,0.445,0.162,0.363,16.666666666666664,0.0,40.0,43.33333333333333,3
The Other Woman,Lana Del Rey,111.67,0.468,-6.43,0.255,0.175,0.822,23.333333333333332,20.0,41.666666666666664,15.0,2
This Is What Makes Us Girls,Lana Del Rey,138.004,0.842,-7.031,0.534,0.441,0.0904,0.0,22.000000000000004,27.999999999999996,50.0,3
Ultraviolence,Lana Del Rey,79.262,0.541,-7.076,0.144,0.0899,0.278,23.333333333333332,0.0,56.666666666666664,20.0,2
Venice Bitch,Lana Del Rey,78.785,0.296,-13.04,0.388,0.294,0.916,26.666666666666668,0.0,45.0,28.333333333333332,2
White Mustang,Lana Del Rey,114.801,0.46,-8.646,0.658,0.223,0.456,12.5,19.5,48.0,20.0,2
Young And Beautiful,Lana Del Rey,108.693,0.425,-8.924,0.307,0.136,0.271,23.333333333333332,0.0,51.66666666666667,25.0,2
More Than That,Lauren Jauregui,48.702,0.442,-12.899,0.595,0.297,0.0709,35.0,22.000000000000004,23.0,20.0,0
I Like Me Better,Lauv,91.97,0.505,-7.621,0.752,0.419,0.535,5.833333333333333,30.0,10.0,54.166666666666664,3
The Show,Lenka,123.028,0.59,-4.144,0.753,0.593,0.259,20.0,22.000000000000004,43.0,15.0,2
Bad Bad News,Leon Bridges,111.975,0.629,-6.152,0.781,0.693,0.229,12.5,22.000000000000004,32.99999999999999,32.5,2
Beyond,Leon Bridges,76.014,0.687,-5.4,0.58,0.187,0.229,10.0,39.5,38.0,12.5,1
Brown Skin Girl,Leon Bridges,104.335,0.342,-8.769,0.62,0.307,0.564,36.0,17.5,13.333333333333334,33.166666666666664,0
Coming Home,Leon Bridges,112.137,0.465,-6.595,0.427,0.458,0.461,23.333333333333332,1.6666666666666667,51.66666666666666,23.333333333333332,2
Forgive You,Leon Bridges,109.576,0.68,-4.886,0.73,0.452,0.324,15.0,22.000000000000004,38.0,25.0,2
Georgia to Texas,Leon Bridges,121.128,0.454,-8.195,0.742,0.367,0.609,25.83333333333333,0.0,30.0,44.16666666666666,3
Lions,Leon Bridges,84.757,0.482,-6.719,0.724,0.474,0.138,22.5,22.000000000000004,18.0,37.5,3
Lisa Sawyer,Leon Bridges,200.23,0.434,-7.674,0.37,0.424,0.878,41.666666666666664,10.0,35.0,13.333333333333334,0
Mrs.,Leon Bridges,119.789,0.354,-9.592,0.705,0.376,0.479,37.666666666666664,25.83333333333333,10.0,26.5,0
Pull Away,Leon Bridges,97.53,0.468,-8.329,0.639,0.42,0.451,2.5,29.500000000000004,57.99999999999999,10.0,2
Shine,Leon Bridges,129.709,0.491,-10.24,0.487,0.482,0.669,30.0,27.999999999999996,20.0,22.000000000000004,0
Shy,Leon Bridges,92.034,0.498,-5.389,0.803,0.836,0.285,2.5,42.00000000000001,13.0,42.5,3
Talk About,Les Sins,124.998,0.83,-5.766,0.814,0.285,0.0152,10.0,32.0,43.0,15.0,2
Bruises,Lewis Capaldi,110.922,0.319,-6.206,0.572,0.359,0.963,26.0,20.0,20.0,34.0,3
Someone You Loved,Lewis Capaldi,109.891,0.405,-5.679,0.501,0.446,0.751,13.333333333333334,20.0,46.666666666666664,20.0,2
Bedroom Floor,Liam Payne,119.946,0.68,-7.104,0.597,0.195,0.322,0.0,39.5,48.0,12.5,2
Depend On It,Liam Payne,134.438,0.328,-8.716,0.505,0.194,0.915,30.0,20.0,20.0,30.0,0
Familiar,Liam Payne,92.958,0.805,-4.594,0.636,0.908,0.0161,0.0,42.00000000000001,48.0,10.0,2
Home With You,Liam Payne,191.984,0.848,-3.613,0.648,0.511,0.023,5.0,42.00000000000001,38.0,15.0,1
Slow,Liam Payne,147.035,0.644,-5.41,0.641,0.369,0.158,10.0,49.5,38.0,2.5,1
Strip That Down,Liam Payne,106.023,0.497,-5.484,0.874,0.542,0.22,0.0,62.0,8.0,30.0,1
Sun In The Night,Lighthouse Family,120.367,0.295,-13.242,0.562,0.158,0.396,55.99999999999999,17.0,18.0,9.0,0
Classic Male Pregame,Lil Dicky,119.859,0.543,-6.036,0.799,0.388,0.738,45.0,40.0,8.333333333333332,6.666666666666667,0
The Antagonist,Lil Dicky,174.409,0.866,-5.613,0.45,0.159,0.0137,0.0,20.0,40.0,40.0,2
White Crime,Lil Dicky,83.998,0.508,-8.145,0.743,0.0548,0.0521,12.5,32.0,18.0,37.5,3
Who Knew,Lil Dicky,91.026,0.787,-5.56,0.755,0.564,0.325,15.0,32.0,27.999999999999996,25.0,1
