Lost And Found,Ellie Goulding,137.015,0.828,-6.186,0.56,0.661,0.00181,0.0,22.000000000000004,48.0,30.0,2
Love Me Like You Do,Ellie Goulding,189.857,0.606,-6.646,0.262,0.275,0.247,33.333333333333336,0.0,26.666666666666668,40.0,3
My Blood,Ellie Goulding,87.043,0.596,-5.159,0.472,0.328,0.551,25.0,20.0,15.0,40.0,3
O Holy Night,Ellie Goulding,138.557,0.22,-9.943,0.248,0.217,0.94,18.333333333333332,10.0,41.66666666666667,30.0,2
On My Mind,Ellie Goulding,154.911,0.705,-6.666,0.702,0.743,0.258,10.0,39.5,27.999999999999996,22.5,1
Only You,Ellie Goulding,98.971,0.746,-4.694,0.565,0.661,0.0193,10.0,49.5,38.0,2.5,1
Paradise,Ellie Goulding,111.909,0.685,-5.606,0.57,0.534,0.0485,0.0,49.5,48.0,2.5,1
Scream It Out,Ellie Goulding,142.014,0.693,-7.376,0.494,0.348,0.00984,0.0,20.0,20.0,60.0,3
Starry Eyed,Ellie Goulding,149.967,0.814,-5.346,0.504,0.596,0.135,10.0,30.0,30.0,30.0,1
The Greatest,Ellie Goulding,98.973,0.636,-6.525,0.659,0.623,0.0288,11.666666666666666,29.500000000000004,36.333333333333336,22.5,2
The Writer,Ellie Goulding,104.913,0.655,-5.325,0.521,0.293,0.162,10.0,47.5,20.0,22.5,1
Under The Sheets,Ellie Goulding,101.956,0.75,-5.767,0.615,0.492,0.011,10.0,39.5,48.0,2.5,2
Vincent,Ellie Goulding,101.899,0.217,-10.517,0.505,0.398,0.925,30.0,20.0,20.0,30.0,0
Winner,Ellie Goulding,63.974,0.6,-6.277,0.28,0.29,0.0145,10.0,0.0,30.0,60.0,3
Your Biggest Mistake,Ellie Goulding,122.975,0.881,-5.837,0.57,0.54,0.0977,5.0,27.0,57.99999999999999,10.0,2
Connect,Elohim,156.064,0.709,-5.652,0.629,0.489,0.056,0.0,59.5,38.0,2.5,1
Fuck Your Money,Elohim,92.023,0.557,-6.869,0.672,0.522,0.22,0.0,39.5,48.0,12.5,2
Half Love,Elohim,120.046,0.694,-6.56,0.676,0.299,0.139,0.0,39.5,38.0,22.5,1
I Want You,Elohim,94.986,0.575,-6.419,0.568,0.141,0.397,6.666666666666667,32.83333333333333,18.0,42.5,3
Panic Attacks,Elohim,80.072,0.32,-9.548,0.671,0.519,0.736,43.49999999999999,30.0,0.0,26.5,0
Pigments,Elohim,119.973,0.627,-7.685,0.464,0.15,0.295,0.0,0.0,23.333333333333332,76.66666666666667,3
She Talks Too Much,Elohim,100.043,0.793,-7.542,0.718,0.461,0.0389,20.0,42.00000000000001,18.0,20.0,1
The Wave,Elohim,119.998,0.815,-5.957,0.659,0.347,0.142,0.0,22.000000000000004,57.99999999999999,20.0,2
Tiny Dancer,Elton John,145.075,0.428,-11.097,0.414,0.282,0.382,28.333333333333332,1.6666666666666667,61.66666666666667,8.333333333333332,2
SUBEME LA RADIO,Enrique Iglesias,91.048,0.823,-3.297,0.684,0.647,0.0744,0.0,52.0,38.0,10.0,1
Spill The Wine,Eric Burdon,120.368,0.528,-10.666,0.818,0.896,0.377,13.333333333333334,32.0,27.999999999999996,26.666666666666668,1
Cemalim,Erkin Koray,127.681,0.434,-11.062,0.603,0.382,0.253,40.0,22.000000000000004,27.999999999999996,10.0,0
Alone Together,Fall Out Boy,90.029,0.911,-3.708,0.555,0.641,0.00148,5.0,47.0,38.0,10.0,1
Beat It,Fall Out Boy,149.93,0.93,-4.492,0.56,0.807,0.0378,5.0,37.0,48.0,10.0,2
Bishops Knife Trick,Fall Out Boy,139.852,0.755,-4.818,0.443,0.383,0.0134,10.0,20.0,50.0,20.0,2
Centuries,Fall Out Boy,176.014,0.866,-2.817,0.385,0.551,0.004,0.0,30.0,40.0,30.0,2
Champion,Fall Out Boy,187.796,0.905,-4.109,0.31,0.309,0.000927,10.0,20.0,40.0,30.0,2
Chicago Is so Two Years Ago,Fall Out Boy,113.839,0.946,-4.22,0.63,0.539,0.000383,5.0,37.0,48.0,10.0,2
City In A Garden,Fall Out Boy,119.908,0.895,-3.84,0.474,0.255,0.0134,0.0,20.0,40.0,40.0,2
Dance   Dance,Fall Out Boy,114.492,0.961,-3.144,0.616,0.523,0.00494,5.0,47.0,38.0,10.0,1
Dead on Arrival,Fall Out Boy,100.982,0.968,-4.028,0.543,0.494,0.0002,5.0,37.0,48.0,10.0,2
Death Valley,Fall Out Boy,133.918,0.921,-3.598,0.57,0.589,0.000314,5.0,47.0,38.0,10.0,1
Favorite Record,Fall Out Boy,127.028,0.944,-3.681,0.66,0.677,0.00664,5.0,47.0,38.0,10.0,1
Fourth Of July,Fall Out Boy,160.065,0.974,-3.368,0.483,0.562,0.141,5.0,35.0,20.0,40.0,3
Golden,Fall Out Boy,179.611,0.391,-7.386,0.329,0.165,0.837,31.666666666666664,10.0,25.0,33.33333333333333,3
Heaven¡¦s Gate,Fall Out Boy,176.043,0.586,-4.975,0.398,0.214,0.0166,20.0,20.0,40.0,20.0,2
Immortals,Fall Out Boy,108.038,0.874,-3.594,0.613,0.543,0.00139,5.0,42.00000000000001,38.0,15.0,1
Irresistible,Fall Out Boy,165.044,0.923,-3.054,0.487,0.432,0.0675,5.0,35.0,20.0,40.0,3
Jet Pack Blues,Fall Out Boy,156.08,0.887,-4.511,0.549,0.341,0.00933,5.0,37.0,48.0,10.0,2
Just One Yesterday,Fall Out Boy,104.965,0.906,-3.435,0.509,0.603,0.0407,5.0,45.0,20.0,30.0,1
Lake Effect Kid,Fall Out Boy,142.006,0.949,-2.285,0.566,0.658,0.00959,5.0,47.0,38.0,10.0,1
Miss Missing You,Fall Out Boy,114.964,0.857,-2.955,0.561,0.303,4.62e-05,5.0,42.00000000000001,38.0,15.0,1
Rat A Tat,Fall Out Boy,169.739,0.852,-3.77,0.474,0.57,0.000157,0.0,30.0,30.0,40.0,3
Saturday,Fall Out Boy,98.045,0.929,-3.931,0.48,0.624,0.00163,5.0,25.0,30.0,40.0,3
Save Rock And Roll,Fall Out Boy,144.947,0.779,-6.284,0.557,0.43,0.0769,0.0,22.000000000000004,38.0,40.0,3
Sunshine Riptide,Fall Out Boy,133.981,0.731,-5.186,0.585,0.804,0.00163,10.0,49.5,38.0,2.5,1
Super Fade,Fall Out Boy,159.016,0.731,-6.151,0.47,0.383,0.0232,10.0,0.0,30.0,60.0,3
The Last Of The Real Ones,Fall Out Boy,115.043,0.872,-5.294,0.579,0.557,0.00594,5.0,32.0,48.0,15.0,2
The Mighty Fall,Fall Out Boy,151.898,0.949,-3.802,0.505,0.531,0.0606,15.0,25.0,30.0,30.0,2
The Phoenix,Fall Out Boy,138.014,0.96,-3.002,0.57,0.399,0.000485,5.0,47.0,38.0,10.0,1
Thriller,Fall Out Boy,178.804,0.894,-3.333,0.384,0.276,0.00754,0.0,30.0,40.0,30.0,2
Tiffany Blews,Fall Out Boy,131.066,0.886,-4.419,0.599,0.684,0.00869,5.0,37.0,48.0,10.0,2
What A Catch   Donnie,Fall Out Boy,128.003,0.69,-4.177,0.481,0.459,0.0516,10.0,30.0,20.0,40.0,3
Where Did The Party Go,Fall Out Boy,119.99,0.89,-4.175,0.629,0.653,0.005,5.0,37.0,48.0,10.0,2
Young And Menace,Fall Out Boy,108.0,0.832,-5.131,0.645,0.272,0.111,0.0,42.00000000000001,48.0,10.0,2
Young Volcanoes,Fall Out Boy,95.018,0.861,-3.867,0.597,0.655,0.00127,5.0,32.0,48.0,15.0,2
In the End,Family of the Year,121.061,0.775,-4.145,0.528,0.517,0.00145,0.0,40.0,30.0,30.0,1
Look At Wrist,Father,127.978,0.525,-7.685,0.882,0.267,0.00678,42.5,22.000000000000004,8.0,27.500000000000004,0
Dark Matter,Feathers,108.99,0.758,-7.859,0.644,0.758,0.000259,21.666666666666664,39.5,16.333333333333332,22.5,1
Water No Get Enemy,Fela Kuti,90.983,0.925,-7.713,0.644,0.884,0.107,20.0,27.0,23.0,30.0,3
Trap Queen,Fetty Wap,148.075,0.873,-3.803,0.746,0.817,0.0244,0.0,52.0,43.0,5.0,1
Better Together,Fifth Harmony,179.999,0.747,-3.904,0.605,0.492,0.0496,10.0,49.5,38.0,2.5,1
Body Rock,Fifth Harmony,128.037,0.75,-5.205,0.676,0.407,0.016,0.0,59.5,38.0,2.5,1
Brave Honest Beautiful,Fifth Harmony,99.314,0.872,-3.588,0.511,0.704,0.147,5.0,40.0,20.0,35.0,1
Bridges,Fifth Harmony,109.969,0.705,-4.087,0.681,0.43,0.0828,0.0,59.5,38.0,2.5,1
Can You See,Fifth Harmony,99.996,0.472,-8.21,0.623,0.351,0.27,2.5,39.5,38.0,20.0,1
Deliver,Fifth Harmony,143.965,0.746,-4.146,0.721,0.837,0.137,20.0,42.00000000000001,38.0,0.0,1
Dope,Fifth Harmony,90.995,0.519,-6.545,0.719,0.122,0.13,10.0,42.00000000000001,27.999999999999996,20.0,1
Down,Fifth Harmony,196.121,0.512,-7.094,0.53,0.401,0.0162,0.0,37.5,20.0,42.5,3
Everlasting Love,Fifth Harmony,94.886,0.653,-4.678,0.574,0.726,0.126,10.0,49.5,38.0,2.5,1
Going Nowhere,Fifth Harmony,165.914,0.861,-2.203,0.615,0.682,0.127,5.0,42.00000000000001,38.0,15.0,1
Gonna Get Better,Fifth Harmony,91.989,0.663,-5.533,0.702,0.468,0.181,0.0,39.5,38.0,22.5,1
He Like That,Fifth Harmony,147.016,0.681,-5.597,0.592,0.491,0.362,0.0,39.5,38.0,22.5,1
I Lied,Fifth Harmony,118.039,0.778,-4.961,0.674,0.492,0.0774,0.0,42.00000000000001,48.0,10.0,2
Like Mariah,Fifth Harmony,97.981,0.77,-4.851,0.735,0.492,0.112,20.0,32.0,43.0,5.0,2
Lonely Night,Fifth Harmony,125.083,0.452,-6.392,0.569,0.222,0.049,7.5,29.500000000000004,32.99999999999999,30.0,2
Make You Mad,Fifth Harmony,100.947,0.701,-4.587,0.785,0.601,0.163,20.0,32.0,43.0,5.0,2
Messy,Fifth Harmony,92.974,0.675,-4.978,0.579,0.349,0.627,38.33333333333333,27.500000000000004,21.666666666666664,12.5,0
No Way,Fifth Harmony,89.543,0.872,-6.119,0.544,0.482,0.184,5.0,12.0,48.0,35.0,2
Sauced Up,Fifth Harmony,100.0,0.572,-4.663,0.777,0.326,0.0568,20.0,32.0,32.99999999999999,15.0,2
Scared of Happy,Fifth Harmony,112.009,0.837,-3.252,0.714,0.479,0.177,0.0,32.0,48.0,20.0,2
Sledgehammer,Fifth Harmony,99.98,0.777,-4.322,0.671,0.289,0.0057,0.0,42.00000000000001,48.0,10.0,2
Squeeze,Fifth Harmony,99.977,0.577,-7.692,0.642,0.314,0.424,11.666666666666666,19.5,43.0,25.833333333333336,2
Suga Mama,Fifth Harmony,160.037,0.855,-6.806,0.728,0.723,0.0768,40.0,22.000000000000004,27.999999999999996,10.0,0
The Life,Fifth Harmony,104.0,0.762,-5.633,0.739,0.744,0.171,10.0,22.000000000000004,43.0,25.0,2
Them Girls Be Like,Fifth Harmony,95.019,0.742,-3.894,0.804,0.916,0.317,5.0,42.00000000000001,38.0,15.0,1
This is How We Roll,Fifth Harmony,127.924,0.537,-5.806,0.711,0.409,0.0726,0.0,49.5,38.0,12.5,1
Top Down,Fifth Harmony,101.025,0.677,-4.363,0.831,0.759,0.244,20.0,22.000000000000004,48.0,10.0,2
Who Are You,Fifth Harmony,123.152,0.295,-7.26,0.63,0.297,0.886,26.0,20.0,16.0,38.0,3
Write On Me,Fifth Harmony,189.879,0.692,-5.427,0.441,0.475,0.359,10.0,20.0,50.0,20.0,2
Losing It,FISHER,125.0,0.964,-5.844,0.76,0.641,0.00182,10.0,32.0,43.0,15.0,2
Papi Pacify,FKA twigs,109.508,0.602,-7.655,0.487,0.2,0.0685,0.0,10.0,0.0,90.0,3
San Francisco,Foxygen,116.74,0.65,-7.953,0.623,0.879,0.245,15.0,29.500000000000004,16.333333333333332,39.166666666666664,3
Pyramids,Frank Ocean,107.998,0.661,-6.111,0.401,0.166,0.0129,10.0,0.0,40.0,50.0,3
Unforgettable,French Montana,97.985,0.769,-5.043,0.726,0.733,0.0293,20.0,32.0,38.0,10.0,2
One Nation Under a Groove,Funkadelic,122.431,0.777,-8.434,0.782,0.872,0.304,25.0,22.000000000000004,23.0,30.0,3
Blood On the Money,Future,146.003,0.431,-7.893,0.704,0.346,0.185,12.5,17.0,27.999999999999996,42.5,3
Mask Off,Future,150.062,0.434,-8.795,0.833,0.281,0.0102,30.0,22.000000000000004,18.0,30.0,0
Xanny Family,Future,75.044,0.412,-7.148,0.838,0.166,0.0344,22.5,29.500000000000004,18.0,30.0,3
Light House,Future Islands,149.988,0.821,-7.442,0.512,0.402,0.0696,0.0,30.0,10.0,60.0,3
The Chase,Future Islands,132.475,0.84,-6.227,0.7,0.758,0.0638,10.0,32.0,38.0,20.0,2
Glow,Gavin James,123.079,0.761,-5.429,0.574,0.404,0.0642,0.0,42.00000000000001,48.0,10.0,2
Hearts on Fire,Gavin James,140.625,0.86,-4.666,0.516,0.408,0.000653,5.0,30.0,30.0,35.0,3
The Gaudy Side of Town,Gayngs,138.0,0.421,-9.015,0.688,0.623,0.723,32.5,25.0,10.0,32.5,0
When They Fight   They Fight,Generationals,119.756,0.898,-2.051,0.755,0.966,0.242,0.0,42.00000000000001,43.0,15.0,2
Hold My Girl,George Ezra,121.941,0.527,-6.374,0.614,0.354,0.597,20.0,34.166666666666664,23.333333333333332,22.5,1
Shotgun,George Ezra,115.741,0.735,-4.733,0.672,0.754,0.286,5.0,39.5,43.0,12.5,2
Falling Slowly,Glen Hansard,137.042,0.209,-11.869,0.34,0.151,0.679,36.666666666666664,0.0,35.0,28.333333333333332,0
Stray,Grace VanderWaal,96.933,0.542,-7.204,0.627,0.217,0.648,15.0,24.166666666666664,48.33333333333333,12.5,2
Be A Body,Grimes,140.04,0.58,-9.643,0.736,0.137,0.263,20.0,22.000000000000004,38.0,20.0,2
Go,Grimes,140.012,0.796,-6.179,0.621,0.279,0.0107,5.0,22.000000000000004,53.0,20.0,2
If The World Ends,Guillemots,143.522,0.278,-14.946,0.167,0.0911,0.716,33.333333333333336,0.0,46.666666666666664,20.0,2
Starving,Hailee Steinfeld,99.989,0.615,-4.238,0.729,0.508,0.378,25.0,22.000000000000004,38.0,15.0,2
The Wire,HAIM,113.682,0.632,-5.569,0.548,0.535,0.0126,0.0,49.5,38.0,12.5,1
Now Or Never,Halsey,110.03,0.585,-4.861,0.67,0.447,0.107,0.0,59.5,38.0,2.5,1
Without Me,Halsey,136.041,0.488,-7.05,0.752,0.533,0.297,2.5,42.00000000000001,23.0,32.5,1
Cry For Love,Harry Hudson,94.095,0.715,-6.506,0.601,0.21,0.061,0.0,29.500000000000004,48.0,22.5,2
Gone,Harry Hudson,97.027,0.456,-7.596,0.571,0.217,0.403,2.5,19.5,68.0,10.0,2
No Good,Harry Hudson,99.063,0.39,-8.859,0.752,0.466,0.584,33.333333333333336,20.0,10.0,36.666666666666664,3
Yellow Lights,Harry Hudson,145.944,0.21,-10.811,0.444,0.306,0.844,16.666666666666664,20.0,50.0,13.333333333333334,2
Carolina,Harry Styles,121.986,0.673,-4.017,0.624,0.458,0.000569,10.0,49.5,38.0,2.5,1
Ever Since New York,Harry Styles,127.964,0.537,-6.761,0.389,0.383,0.2,0.0,0.0,80.0,20.0,2
From the Dining Table,Harry Styles,94.08,0.156,-16.288,0.671,0.201,0.804,55.99999999999999,20.0,16.0,8.0,0
Kiwi,Harry Styles,147.124,0.93,-2.631,0.375,0.491,0.00064,0.0,30.0,40.0,30.0,2
Meet Me in the Hallway,Harry Styles,104.252,0.383,-6.528,0.537,0.339,0.747,20.0,30.0,10.0,40.0,3
Only Angel,Harry Styles,114.036,0.842,-4.113,0.554,0.348,0.287,0.0,42.00000000000001,38.0,20.0,1
Sign of the Times,Harry Styles,120.019,0.575,-4.616,0.518,0.209,0.0259,10.0,54.166666666666664,13.333333333333334,22.5,1
Sweet Creature,Harry Styles,104.085,0.262,-8.541,0.427,0.228,0.746,16.666666666666664,10.0,35.0,38.33333333333333,3
Two Ghosts,Harry Styles,69.387,0.407,-7.095,0.386,0.456,0.234,0.0,0.0,75.0,25.0,2
A Belle to Remember,Hayley Kiyoko,113.049,0.836,-5.676,0.714,0.637,0.0564,0.0,42.00000000000001,48.0,10.0,2
Better Than Love,Hayley Kiyoko,97.951,0.683,-5.948,0.62,0.726,0.0218,0.0,29.500000000000004,57.99999999999999,12.5,2
Cliffs Edge,Hayley Kiyoko,79.982,0.601,-6.584,0.689,0.654,0.00196,10.0,39.5,27.999999999999996,22.5,1
Curious,Hayley Kiyoko,104.049,0.703,-5.986,0.788,0.442,0.0753,12.5,12.0,43.0,32.5,2
Ease My Mind,Hayley Kiyoko,99.024,0.864,-1.36,0.682,0.613,0.0443,5.0,42.00000000000001,38.0,15.0,1
Feeding the Fire,Hayley Kiyoko,112.037,0.87,-4.381,0.644,0.809,0.000115,5.0,32.0,48.0,15.0,2
Girls Like Girls,Hayley Kiyoko,142.027,0.701,-5.235,0.611,0.604,0.0109,10.0,49.5,38.0,2.5,1
Given It All,Hayley Kiyoko,102.499,0.807,-4.616,0.536,0.448,0.000342,0.0,42.00000000000001,38.0,20.0,1
Gravel To Tempo,Hayley Kiyoko,100.05,0.813,-5.015,0.582,0.361,0.0733,0.0,42.00000000000001,48.0,10.0,2
Hit & Run,Hayley Kiyoko,117.986,0.869,-4.429,0.708,0.799,0.00191,5.0,32.0,48.0,15.0,2
Let It Be,Hayley Kiyoko,79.959,0.834,-4.367,0.588,0.461,0.395,10.0,32.0,38.0,20.0,2
Maple,Hayley Kiyoko,180.051,0.812,-4.657,0.659,0.694,0.045,0.0,42.00000000000001,48.0,10.0,2
Molecules,Hayley Kiyoko,107.009,0.734,-5.635,0.505,0.185,0.0794,20.0,37.5,20.0,22.5,1
One Bad Night,Hayley Kiyoko,96.964,0.792,-5.48,0.614,0.41,0.0355,0.0,42.00000000000001,48.0,10.0,2
Palace,Hayley Kiyoko,74.992,0.795,-4.108,0.582,0.241,0.0108,0.0,42.00000000000001,48.0,10.0,2
Palm Dreams,Hayley Kiyoko,103.999,0.772,-5.169,0.654,0.452,0.122,0.0,42.00000000000001,48.0,10.0,2
Pretty Girl,Hayley Kiyoko,126.03,0.784,-6.524,0.68,0.411,0.23,10.0,32.0,38.0,20.0,2
Rich Youth,Hayley Kiyoko,108.012,0.872,-5.17,0.669,0.681,0.00354,5.0,32.0,48.0,15.0,2
Sleepover,Hayley Kiyoko,152.996,0.81,-7.222,0.537,0.547,0.142,0.0,22.000000000000004,27.999999999999996,50.0,3
